num__sim_info,num__promotion_email,num__register_email,num__days_since_activation,num__days_since_last_use,num__days_used_since_activation,num__product_model_encoded
0.49937429583797344,2.508380115317395,0.7878456978419357,-0.018561797162087227,2.1510585595443383,-1.1823999436823838,0.9441536583612318
-2.002505952618072,-0.39866366101912193,-1.269284077756846,-0.18462062132559628,-0.4633936877190387,0.08047690064640982,0.9441536583612318
0.49937429583797344,-0.39866366101912193,-1.269284077756846,0.12904604653880972,-0.4633936877190387,0.3835673432853203,0.9441536583612318
0.49937429583797344,-0.39866366101912193,0.7878456978419357,-0.44293434780216595,-0.4633936877190387,-0.13842175237058105,0.9441536583612318
0.49937429583797344,-0.39866366101912193,-1.269284077756846,-0.36913042595171747,-0.494151949451549,-0.0710683206730454,0.9441536583612318
0.49937429583797344,-0.39866366101912193,0.7878456978419357,-1.7898559215728505,-0.4018771642540181,-1.4012985966993745,0.9441536583612318
-2.002505952618072,-0.39866366101912193,0.7878456978419357,-0.5720912110404508,1.3205854927665597,-1.2497533753799193,0.9441536583612318
-2.002505952618072,-0.39866366101912193,0.7878456978419357,-0.49828728919000226,-0.4633936877190387,-0.1889368261437328,0.9441536583612318
0.49937429583797344,-0.39866366101912193,-1.269284077756846,-0.922659839830081,-0.2788441173239768,-0.6940875638752502,0.9441536583612318
0.49937429583797344,2.508380115317395,0.7878456978419357,-0.5167382696526144,-0.4326354259865284,-0.22261354199250064,0.9441536583612318
0.49937429583797344,-0.39866366101912193,-1.269284077756846,-1.0149147421431415,-0.494151949451549,-0.6604108480264824,0.9441536583612318
0.49937429583797344,2.508380115317395,0.7878456978419357,0.14749702700142184,-0.4633936877190387,0.4004057012097042,0.9441536583612318
0.49937429583797344,-0.39866366101912193,-1.269284077756846,-0.3322284650264932,-0.4633936877190387,-0.05422996274866149,0.9441536583612318
0.49937429583797344,-0.39866366101912193,0.7878456978419357,-1.4208363123206083,-0.4633936877190387,-1.0308547223629285,0.9441536583612318
-2.002505952618072,-0.39866366101912193,0.7878456978419357,-0.35067944548910535,-0.494151949451549,-0.05422996274866149,0.9441536583612318
-2.002505952618072,-0.39866366101912193,-1.269284077756846,-1.0149147421431415,-0.2788441173239768,-0.7782793534971698,0.9441536583612318
-2.002505952618072,2.508380115317395,0.7878456978419357,-1.070267683530978,0.5823872111863121,-1.2834300912286871,0.9441536583612318
0.49937429583797344,-0.39866366101912193,0.7878456978419357,-0.922659839830081,1.0130028754414564,-1.3844602387749907,0.9441536583612318
-2.002505952618072,2.508380115317395,0.7878456978419357,-0.5351892501152266,-0.494151949451549,-0.2057751840681167,0.9441536583612318
-2.002505952618072,2.508380115317395,0.7878456978419357,0.07369310515097337,1.9049924656842556,-0.9803396485897767,0.9441536583612318
0.49937429583797344,-0.39866366101912193,-1.269284077756846,-0.5536402305778386,-0.4633936877190387,-0.23945189991688454,0.9441536583612318
0.49937429583797344,-0.39866366101912193,-1.269284077756846,-0.922659839830081,-0.4326354259865284,-0.5930574163289467,0.9441536583612318
0.49937429583797344,-0.39866366101912193,-1.269284077756846,-0.8857578789048568,-0.494151949451549,-0.542542342555795,0.9441536583612318
0.49937429583797344,-0.39866366101912193,-1.269284077756846,-0.295326504101269,-0.4633936877190387,-0.0037148889755097446,0.9441536583612318
0.49937429583797344,-0.39866366101912193,0.7878456978419357,-0.4060323868769417,-0.494151949451549,-0.10474503652181323,0.9441536583612318
-2.002505952618072,2.508380115317395,0.7878456978419357,-0.3137774845638811,-0.494151949451549,-0.020553246899893657,0.9441536583612318
0.49937429583797344,-0.39866366101912193,-1.269284077756846,-1.3285814100075475,0.15177154693116762,-1.2834300912286871,0.9441536583612318
0.49937429583797344,-0.39866366101912193,-1.269284077756846,-0.295326504101269,-0.4633936877190387,-0.0037148889755097446,0.9441536583612318
-2.002505952618072,2.508380115317395,0.7878456978419357,-0.7935029765917961,1.259068969301539,-1.4012985966993745,0.9441536583612318
0.49937429583797344,-0.39866366101912193,-1.269284077756846,-0.6458951328908992,-0.4633936877190387,-0.340482047463188,0.9441536583612318
